Loyalty Number,Enrollment Date,Cancellation Date,First_Activity,Last_Activity,Activity_Row_Count
119917,2014-05-01,2015-01-01,2017-01-01,2018-12-01,24.0
347276,2013-04-01,2017-02-01,2017-01-01,2018-12-01,24.0
456887,2016-07-01,,2017-01-01,2018-12-01,24.0
506372,2017-12-01,,2017-01-01,2018-12-01,24.0
506749,2015-03-01,2017-02-01,2017-01-01,2018-12-01,24.0
527773,2015-11-01,,2017-01-01,2018-12-01,24.0
605127,2015-08-01,,2017-01-01,2018-12-01,24.0
728837,2015-01-01,,2017-01-01,2018-12-01,24.0
877251,2013-11-01,,2017-01-01,2018-12-01,24.0
939074,2013-10-01,2015-05-01,2017-01-01,2018-12-01,24.0
820542,2017-05-01,,2017-01-01,2018-12-01,24.0
247247,2014-07-01,2017-10-01,2017-01-01,2018-12-01,24.0
276931,2015-03-01,2015-11-01,2017-01-01,2018-12-01,24.0
434136,2015-08-01,,2017-01-01,2018-12-01,24.0
402697,2017-10-01,,2017-01-01,2018-12-01,24.0
781970,2017-01-01,,2017-01-01,2018-12-01,24.0
223238,2014-07-01,2014-10-01,2017-01-01,2018-12-01,24.0
737474,2013-10-01,,2017-01-01,2018-12-01,24.0
540966,2015-02-01,,2017-01-01,2018-12-01,24.0
470334,2014-09-01,2018-06-01,2017-01-01,2018-12-01,24.0
247103,2012-06-01,,2017-01-01,2018-12-01,24.0
420434,2015-06-01,,2017-01-01,2018-12-01,24.0
515579,2014-01-01,2017-05-01,2017-01-01,2018-12-01,24.0
523722,2017-07-01,,2017-01-01,2018-12-01,24.0
617960,2014-11-01,,2017-01-01,2018-12-01,24.0
911372,2013-07-01,,2017-01-01,2018-12-01,24.0
199021,2016-11-01,2017-07-01,2017-01-01,2018-12-01,24.0
989081,2013-03-01,2014-08-01,2017-01-01,2018-12-01,24.0
375890,2015-09-01,,2017-01-01,2018-12-01,24.0
149318,2018-03-01,,2018-02-01,2018-12-01,11.0
875657,2014-08-01,,2017-01-01,2018-12-01,24.0
742359,2018-06-01,,2017-01-01,2018-12-01,24.0
877595,2015-12-01,,2017-01-01,2018-12-01,24.0
241990,2012-05-01,,2017-01-01,2018-12-01,24.0
470738,2015-09-01,,2017-01-01,2018-12-01,24.0
511862,2017-01-01,,2017-01-01,2018-12-01,24.0
219714,2016-05-01,,2017-01-01,2018-12-01,24.0
411094,2015-04-01,,2017-01-01,2018-12-01,24.0
545514,2018-10-01,,2017-01-01,2018-12-01,24.0
824917,2014-05-01,,2017-01-01,2018-12-01,24.0
109660,2016-02-01,,2017-01-01,2018-12-01,24.0
202358,2014-11-01,,2017-01-01,2018-12-01,24.0
924132,2016-04-01,,2017-01-01,2018-12-01,24.0
177518,2013-11-01,,2017-01-01,2018-12-01,24.0
304824,2017-05-01,,2017-01-01,2018-12-01,24.0
677322,2016-07-01,2018-03-01,2017-01-01,2018-12-01,24.0
550303,2013-04-01,2013-11-01,2017-01-01,2018-12-01,24.0
817066,2015-10-01,,2017-01-01,2018-12-01,24.0
237018,2015-03-01,,2017-01-01,2018-12-01,24.0
719576,2018-06-01,,2017-01-01,2018-12-01,24.0
893376,2012-11-01,,2017-01-01,2018-12-01,24.0
579890,2012-10-01,,2017-01-01,2018-12-01,24.0
855922,2013-03-01,,2017-01-01,2018-12-01,24.0
386790,2014-10-01,,2017-01-01,2018-12-01,24.0
399917,2012-10-01,,2017-01-01,2018-12-01,24.0
441670,2013-01-01,2017-12-01,2017-01-01,2018-12-01,24.0
455651,2013-11-01,,2017-01-01,2018-12-01,24.0
488549,2013-12-01,,2017-01-01,2018-12-01,24.0
626542,2017-01-01,,2017-01-01,2018-12-01,24.0
683250,2014-10-01,2015-06-01,2017-01-01,2018-12-01,24.0
854077,2012-07-01,,2017-01-01,2018-12-01,24.0
854704,2014-05-01,,2017-01-01,2018-12-01,24.0
310396,2013-06-01,,2017-01-01,2018-12-01,24.0
319469,2017-02-01,,2017-01-01,2018-12-01,24.0
957419,2013-02-01,,2017-01-01,2018-12-01,24.0
201276,2016-10-01,,2017-01-01,2018-12-01,24.0
949612,2018-06-01,,2017-01-01,2018-12-01,24.0
765481,2012-11-01,,2017-01-01,2018-12-01,24.0
325935,2012-07-01,,2017-01-01,2018-12-01,24.0
982969,2015-06-01,,2017-01-01,2018-12-01,24.0
293496,2014-09-01,,2017-01-01,2018-12-01,24.0
501552,2014-05-01,,2017-01-01,2018-12-01,24.0
515049,2016-02-01,,2017-01-01,2018-12-01,24.0
641384,2015-08-01,,2017-01-01,2018-12-01,24.0
734801,2016-06-01,,2017-01-01,2018-12-01,24.0
833683,2012-07-01,,2017-01-01,2018-12-01,24.0
880849,2013-09-01,,2017-01-01,2018-12-01,24.0
960708,2016-07-01,,2017-01-01,2018-12-01,24.0
247607,2016-05-01,,2017-01-01,2018-12-01,24.0
390350,2012-09-01,,2017-01-01,2018-12-01,24.0
924089,2013-09-01,,2017-01-01,2018-12-01,24.0
410702,2015-04-01,,2017-01-01,2018-12-01,24.0
937484,2017-11-01,2018-07-01,2017-01-01,2018-12-01,24.0
548335,2012-08-01,,2017-01-01,2018-12-01,24.0
567805,2018-10-01,,2017-01-01,2018-12-01,24.0
593386,2018-03-01,,2018-02-01,2018-12-01,11.0
921392,2018-07-01,,2017-01-01,2018-12-01,24.0
197239,2015-10-01,2015-12-01,2017-01-01,2018-12-01,24.0
502848,2013-06-01,,2017-01-01,2018-12-01,24.0
604510,2018-03-01,,2018-02-01,2018-12-01,11.0
208241,2018-10-01,,2017-01-01,2018-12-01,24.0
396997,2012-10-01,,2017-01-01,2018-12-01,24.0
904802,2016-09-01,2017-05-01,2017-01-01,2018-12-01,24.0
129030,2016-11-01,,2017-01-01,2018-12-01,24.0
329039,2013-07-01,,2017-01-01,2018-12-01,24.0
521576,2013-12-01,,2017-01-01,2018-12-01,24.0
683550,2014-04-01,2016-05-01,2017-01-01,2018-12-01,24.0
111329,2016-08-01,,2017-01-01,2018-12-01,24.0
454327,2013-11-01,,2017-01-01,2018-12-01,24.0
747395,2012-07-01,,2017-01-01,2018-12-01,24.0
965605,2015-05-01,,2017-01-01,2018-12-01,24.0
989816,2016-10-01,,2017-01-01,2018-12-01,24.0
131893,2012-11-01,,2017-01-01,2018-12-01,24.0
900894,2014-02-01,,2017-01-01,2018-12-01,24.0
277367,2013-09-01,,2017-01-01,2018-12-01,24.0
114414,2012-11-01,,2017-01-01,2018-12-01,24.0
807152,2017-02-01,,2017-01-01,2018-12-01,24.0
140375,2015-11-01,2016-07-01,2017-01-01,2018-12-01,24.0
354464,2015-07-01,,2017-01-01,2018-12-01,24.0
359360,2014-07-01,,2017-01-01,2018-12-01,24.0
606060,2014-02-01,,2017-01-01,2018-12-01,24.0
997439,2014-11-01,,2017-01-01,2018-12-01,24.0
113831,2016-02-01,,2017-01-01,2018-12-01,24.0
643854,2014-09-01,,2017-01-01,2018-12-01,24.0
858352,2016-10-01,,2017-01-01,2018-12-01,24.0
133608,2012-10-01,,2017-01-01,2018-12-01,24.0
224924,2013-05-01,,2017-01-01,2018-12-01,24.0
759983,2016-06-01,2017-02-01,2017-01-01,2018-12-01,24.0
205505,2014-03-01,,2017-01-01,2018-12-01,24.0
305102,2017-03-01,,2017-01-01,2018-12-01,24.0
369000,2014-06-01,,2017-01-01,2018-12-01,24.0
837175,2012-09-01,,2017-01-01,2018-12-01,24.0
632638,2014-07-01,,2017-01-01,2018-12-01,24.0
876757,2017-08-01,,2017-01-01,2018-12-01,24.0
187161,2016-07-01,2017-03-01,2017-01-01,2018-12-01,24.0
948145,2013-03-01,,2017-01-01,2018-12-01,24.0
133518,2015-11-01,,2017-01-01,2018-12-01,24.0
716750,2013-07-01,,2017-01-01,2018-12-01,24.0
671368,2017-02-01,,2017-01-01,2018-12-01,24.0
877242,2016-09-01,,2017-01-01,2018-12-01,24.0
975613,2016-08-01,2017-04-01,2017-01-01,2018-12-01,24.0
130419,2014-07-01,,2017-01-01,2018-12-01,24.0
454663,2014-05-01,,2017-01-01,2018-12-01,24.0
727091,2018-03-01,2018-11-01,2018-02-01,2018-12-01,11.0
628211,2016-07-01,,2017-01-01,2018-12-01,24.0
690984,2018-07-01,,2017-01-01,2018-12-01,24.0
871124,2014-03-01,,2017-01-01,2018-12-01,24.0
890882,2018-08-01,,2017-01-01,2018-12-01,24.0
311556,2014-02-01,,2017-01-01,2018-12-01,24.0
969732,2013-06-01,,2017-01-01,2018-12-01,24.0
597522,2015-09-01,2016-05-01,2017-01-01,2018-12-01,24.0
866242,2015-03-01,,2017-01-01,2018-12-01,24.0
445418,2018-12-01,,2017-01-01,2018-12-01,24.0
821137,2016-10-01,,2017-01-01,2018-12-01,24.0
495787,2016-04-01,,2017-01-01,2018-12-01,24.0
836706,2014-09-01,,2017-01-01,2018-12-01,24.0
494284,2016-09-01,,2017-01-01,2018-12-01,24.0
156355,2017-03-01,,2017-01-01,2018-12-01,24.0
521653,2015-04-01,,2017-01-01,2018-12-01,24.0
412203,2013-11-01,,2017-01-01,2018-12-01,24.0
603968,2017-06-01,,2017-01-01,2018-12-01,24.0
485300,2018-08-01,,2017-01-01,2018-12-01,24.0
133956,2018-04-01,,2018-02-01,2018-12-01,11.0
213813,2012-05-01,,2017-01-01,2018-12-01,24.0
556982,2017-06-01,,2017-01-01,2018-12-01,24.0
213113,2012-09-01,,2017-01-01,2018-12-01,24.0
355908,2014-05-01,,2017-01-01,2018-12-01,24.0
138369,2013-04-01,,2017-01-01,2018-12-01,24.0
845994,2017-05-01,,2017-01-01,2018-12-01,24.0
811959,2018-08-01,,2017-01-01,2018-12-01,24.0
568172,2015-08-01,,2017-01-01,2018-12-01,24.0
522285,2018-03-01,,2018-02-01,2018-12-01,11.0
336139,2012-08-01,,2017-01-01,2018-12-01,24.0
750454,2017-11-01,2018-07-01,2017-01-01,2018-12-01,24.0
585756,2015-05-01,,2017-01-01,2018-12-01,24.0
655082,2015-02-01,,2017-01-01,2018-12-01,24.0
206773,2017-04-01,,2017-01-01,2018-12-01,24.0
214639,2016-08-01,,2017-01-01,2018-12-01,24.0
543456,2017-10-01,2018-06-01,2017-01-01,2018-12-01,24.0
451711,2017-08-01,,2017-01-01,2018-12-01,24.0
998934,2014-10-01,,2017-01-01,2018-12-01,24.0
795512,2017-06-01,,2017-01-01,2018-12-01,24.0
116897,2018-08-01,,2017-01-01,2018-12-01,24.0
715689,2016-03-01,,2017-01-01,2018-12-01,24.0
255475,2016-09-01,,2017-01-01,2018-12-01,24.0
865066,2018-01-01,,2017-01-01,2018-12-01,24.0
305556,2018-11-01,,2017-01-01,2018-12-01,24.0
970964,2013-11-01,,2017-01-01,2018-12-01,24.0
654941,2015-04-01,,2017-01-01,2018-12-01,24.0
746402,2015-01-01,,2017-01-01,2018-12-01,24.0
460629,2016-05-01,,2017-01-01,2018-12-01,24.0
768354,2013-04-01,,2017-01-01,2018-12-01,24.0
238640,2017-06-01,,2017-01-01,2018-12-01,24.0
512296,2017-03-01,,2017-01-01,2018-12-01,24.0
745908,2014-04-01,,2017-01-01,2018-12-01,24.0
360537,2013-08-01,,2017-01-01,2018-12-01,24.0
679253,2018-01-01,,2017-01-01,2018-12-01,24.0
386825,2017-04-01,,2017-01-01,2018-12-01,24.0
583252,2017-04-01,,2017-01-01,2018-12-01,24.0
568171,2015-08-01,,2017-01-01,2018-12-01,24.0
885848,2017-03-01,,2017-01-01,2018-12-01,24.0
734938,2016-12-01,2017-08-01,2017-01-01,2018-12-01,24.0
780973,2014-04-01,,2017-01-01,2018-12-01,24.0
128633,2013-06-01,,2017-01-01,2018-12-01,24.0
511588,2016-10-01,,2017-01-01,2018-12-01,24.0
536577,2017-04-01,,2017-01-01,2018-12-01,24.0
580068,2015-01-01,2017-08-01,2017-01-01,2018-12-01,24.0
661088,2013-03-01,,2017-01-01,2018-12-01,24.0
114553,2012-06-01,,2017-01-01,2018-12-01,24.0
736829,2013-03-01,,2017-01-01,2018-12-01,24.0
737940,2016-10-01,,2017-01-01,2018-12-01,24.0
362925,2018-04-01,,2018-02-01,2018-12-01,11.0
349638,2013-05-01,,2017-01-01,2018-12-01,24.0
577386,2015-10-01,,2017-01-01,2018-12-01,24.0
504663,2017-01-01,2017-09-01,2017-01-01,2018-12-01,24.0
756929,2014-07-01,,2017-01-01,2018-12-01,24.0
782485,2012-07-01,,2017-01-01,2018-12-01,24.0
196016,2012-11-01,,2017-01-01,2018-12-01,24.0
604077,2018-08-01,,2017-01-01,2018-12-01,24.0
520137,2015-05-01,,2017-01-01,2018-12-01,24.0
692151,2012-05-01,,2017-01-01,2018-12-01,24.0
188033,2012-12-01,,2017-01-01,2018-12-01,24.0
634185,2017-09-01,,2017-01-01,2018-12-01,24.0
374881,2014-02-01,,2017-01-01,2018-12-01,24.0
800800,2017-08-01,,2017-01-01,2018-12-01,24.0
676622,2015-09-01,,2017-01-01,2018-12-01,24.0
894175,2016-12-01,,2017-01-01,2018-12-01,24.0
492789,2012-12-01,,2017-01-01,2018-12-01,24.0
586164,2012-07-01,,2017-01-01,2018-12-01,24.0
243557,2014-02-01,,2017-01-01,2018-12-01,24.0
802023,2012-06-01,,2017-01-01,2018-12-01,24.0
422436,2018-07-01,,2017-01-01,2018-12-01,24.0
295884,2016-10-01,,2017-01-01,2018-12-01,24.0
631442,2018-11-01,,2017-01-01,2018-12-01,24.0
845319,2013-01-01,,2017-01-01,2018-12-01,24.0
440618,2012-10-01,,2017-01-01,2018-12-01,24.0
299585,2017-07-01,,2017-01-01,2018-12-01,24.0
540796,2014-08-01,2017-02-01,2017-01-01,2018-12-01,24.0
749972,2018-04-01,,2018-02-01,2018-12-01,11.0
883489,2013-06-01,,2017-01-01,2018-12-01,24.0
945761,2017-11-01,2018-07-01,2017-01-01,2018-12-01,24.0
958709,2013-12-01,,2017-01-01,2018-12-01,24.0
465692,2014-02-01,,2017-01-01,2018-12-01,24.0
586711,2013-04-01,,2017-01-01,2018-12-01,24.0
126148,2016-05-01,2017-01-01,2017-01-01,2018-12-01,24.0
555001,2013-12-01,,2017-01-01,2018-12-01,24.0
196442,2012-08-01,,2017-01-01,2018-12-01,24.0
131637,2015-03-01,2015-11-01,2017-01-01,2018-12-01,24.0
650486,2013-02-01,,2017-01-01,2018-12-01,24.0
830385,2014-07-01,,2017-01-01,2018-12-01,24.0
627485,2013-02-01,,2017-01-01,2018-12-01,24.0
467510,2014-09-01,2018-02-01,2017-01-01,2018-12-01,24.0
766530,2016-03-01,,2017-01-01,2018-12-01,24.0
131997,2013-08-01,,2017-01-01,2018-12-01,24.0
174669,2018-10-01,,2017-01-01,2018-12-01,24.0
999891,2016-05-01,2017-01-01,2017-01-01,2018-12-01,24.0
645566,2015-09-01,,2017-01-01,2018-12-01,24.0
675457,2012-06-01,,2017-01-01,2018-12-01,24.0
122858,2018-05-01,,2017-01-01,2018-12-01,24.0
127946,2016-12-01,,2017-01-01,2018-12-01,24.0
474945,2016-11-01,,2017-01-01,2018-12-01,24.0
509965,2015-02-01,,2017-01-01,2018-12-01,24.0
590012,2015-06-01,2016-02-01,2017-01-01,2018-12-01,24.0
669812,2012-12-01,,2017-01-01,2018-12-01,24.0
735000,2018-03-01,,2018-02-01,2018-12-01,11.0
925819,2013-01-01,,2017-01-01,2018-12-01,24.0
941865,2012-12-01,,2017-01-01,2018-12-01,24.0
793645,2015-11-01,,2017-01-01,2018-12-01,24.0
445839,2015-01-01,,2017-01-01,2018-12-01,24.0
708555,2018-08-01,,2017-01-01,2018-12-01,24.0
159960,2012-09-01,,2017-01-01,2018-12-01,24.0
963541,2017-11-01,,2017-01-01,2018-12-01,24.0
218383,2012-06-01,,2017-01-01,2018-12-01,24.0
384010,2018-03-01,,2018-02-01,2018-12-01,11.0
602783,2015-11-01,,2017-01-01,2018-12-01,24.0
208585,2016-05-01,2016-06-01,2017-01-01,2018-12-01,24.0
575612,2015-02-01,,2017-01-01,2018-12-01,24.0
196467,2017-06-01,,2017-01-01,2018-12-01,24.0
665374,2016-02-01,2016-10-01,2017-01-01,2018-12-01,24.0
838885,2012-07-01,,2017-01-01,2018-12-01,24.0
444022,2015-10-01,,2017-01-01,2018-12-01,24.0
838784,2017-04-01,2017-12-01,2017-01-01,2018-12-01,24.0
701803,2016-02-01,,2017-01-01,2018-12-01,24.0
802797,2016-02-01,,2017-01-01,2018-12-01,24.0
832431,2014-02-01,,2017-01-01,2018-12-01,24.0
157712,2012-10-01,,2017-01-01,2018-12-01,24.0
381307,2012-07-01,,2017-01-01,2018-12-01,24.0
818881,2018-03-01,,2018-02-01,2018-12-01,11.0
209134,2018-01-01,,2017-01-01,2018-12-01,24.0
121410,2014-04-01,,2017-01-01,2018-12-01,24.0
668599,2017-04-01,,2017-01-01,2018-12-01,24.0
195419,2013-07-01,,2017-01-01,2018-12-01,24.0
198625,2015-09-01,,2017-01-01,2018-12-01,24.0
261426,2017-07-01,2018-03-01,2017-01-01,2018-12-01,24.0
435049,2013-04-01,,2017-01-01,2018-12-01,24.0
789797,2014-01-01,,2017-01-01,2018-12-01,24.0
898587,2016-05-01,2017-01-01,2017-01-01,2018-12-01,24.0
122577,2014-11-01,,2017-01-01,2018-12-01,24.0
197320,2014-09-01,,2017-01-01,2018-12-01,24.0
776613,2013-04-01,,2017-01-01,2018-12-01,24.0
974758,2018-02-01,,2018-02-01,2018-12-01,11.0
582929,2013-01-01,,2017-01-01,2018-12-01,24.0
122049,2012-07-01,,2017-01-01,2018-12-01,24.0
559362,2015-08-01,,2017-01-01,2018-12-01,24.0
785223,2016-06-01,,2017-01-01,2018-12-01,24.0
197514,2012-10-01,,2017-01-01,2018-12-01,24.0
539144,2013-06-01,,2017-01-01,2018-12-01,24.0
803586,2014-07-01,2018-03-01,2017-01-01,2018-12-01,24.0
164211,2013-08-01,2016-02-01,2017-01-01,2018-12-01,24.0
561933,2018-08-01,,2017-01-01,2018-12-01,24.0
475690,2014-11-01,,2017-01-01,2018-12-01,24.0
744778,2013-03-01,,2017-01-01,2018-12-01,24.0
612060,2014-07-01,,2017-01-01,2018-12-01,24.0
859508,2017-11-01,2018-07-01,2017-01-01,2018-12-01,24.0
261780,2016-01-01,,2017-01-01,2018-12-01,24.0
635302,2018-02-01,,2018-02-01,2018-12-01,11.0
482938,2018-07-01,,2017-01-01,2018-12-01,24.0
944093,2014-12-01,,2017-01-01,2018-12-01,24.0
796099,2014-12-01,,2017-01-01,2018-12-01,24.0
807074,2018-10-01,,2017-01-01,2018-12-01,24.0
530206,2017-03-01,,2017-01-01,2018-12-01,24.0
915287,2018-11-01,,2017-01-01,2018-12-01,24.0
471188,2013-09-01,,2017-01-01,2018-12-01,24.0
454041,2016-06-01,,2017-01-01,2018-12-01,24.0
220806,2015-01-01,,2017-01-01,2018-12-01,24.0
789190,2013-02-01,,2017-01-01,2018-12-01,24.0
925198,2018-10-01,,2017-01-01,2018-12-01,24.0
984798,2016-09-01,,2017-01-01,2018-12-01,24.0
311619,2017-10-01,,2017-01-01,2018-12-01,24.0
545744,2017-02-01,,2017-01-01,2018-12-01,24.0
438875,2017-10-01,,2017-01-01,2018-12-01,24.0
898149,2017-09-01,,2017-01-01,2018-12-01,24.0
537829,2018-07-01,,2017-01-01,2018-12-01,24.0
747315,2014-06-01,,2017-01-01,2018-12-01,24.0
496759,2017-03-01,,2017-01-01,2018-12-01,24.0
181434,2014-11-01,2015-07-01,2017-01-01,2018-12-01,24.0
697824,2016-10-01,2017-01-01,2017-01-01,2018-12-01,24.0
924268,2018-02-01,,2018-02-01,2018-12-01,11.0
904974,2018-10-01,,2017-01-01,2018-12-01,24.0
215089,2013-08-01,,2017-01-01,2018-12-01,24.0
299367,2018-12-01,,2017-01-01,2018-12-01,24.0
437545,2013-02-01,,2017-01-01,2018-12-01,24.0
987171,2016-04-01,,2017-01-01,2018-12-01,24.0
152148,2014-04-01,,2017-01-01,2018-12-01,24.0
932363,2018-01-01,,2017-01-01,2018-12-01,24.0
808721,2013-07-01,,2017-01-01,2018-12-01,24.0
155488,2014-09-01,,2017-01-01,2018-12-01,24.0
969483,2017-08-01,,2017-01-01,2018-12-01,24.0
948591,2017-07-01,,2017-01-01,2018-12-01,24.0
548752,2015-12-01,,2017-01-01,2018-12-01,24.0
818567,2014-10-01,,2017-01-01,2018-12-01,24.0
190149,2014-01-01,2018-07-01,2017-01-01,2018-12-01,24.0
563587,2016-02-01,,2017-01-01,2018-12-01,24.0
663213,2018-04-01,,2018-02-01,2018-12-01,11.0
211217,2014-06-01,,2017-01-01,2018-12-01,24.0
169857,2013-12-01,,2017-01-01,2018-12-01,24.0
373665,2014-09-01,2015-05-01,2017-01-01,2018-12-01,24.0
364356,2018-03-01,,2018-02-01,2018-12-01,11.0
793094,2014-01-01,,2017-01-01,2018-12-01,24.0
848562,2014-06-01,,2017-01-01,2018-12-01,24.0
330779,2014-08-01,,2017-01-01,2018-12-01,24.0
687962,2013-09-01,,2017-01-01,2018-12-01,24.0
145542,2018-12-01,,2017-01-01,2018-12-01,24.0
450205,2017-09-01,,2017-01-01,2018-12-01,24.0
100727,2014-03-01,,2017-01-01,2018-12-01,24.0
363866,2016-09-01,2017-04-01,2017-01-01,2018-12-01,24.0
743241,2016-01-01,,2017-01-01,2018-12-01,24.0
433020,2018-03-01,2018-11-01,2018-02-01,2018-12-01,11.0
435358,2018-09-01,,2017-01-01,2018-12-01,24.0
403856,2018-03-01,,2018-02-01,2018-12-01,11.0
464105,2015-05-01,,2017-01-01,2018-12-01,24.0
152681,2014-03-01,,2017-01-01,2018-12-01,24.0
367492,2017-09-01,,2017-01-01,2018-12-01,24.0
568734,2012-06-01,,2017-01-01,2018-12-01,24.0
883056,2018-07-01,,2017-01-01,2018-12-01,24.0
352617,2012-07-01,,2017-01-01,2018-12-01,24.0
131956,2018-06-01,,2017-01-01,2018-12-01,24.0
395912,2015-10-01,,2017-01-01,2018-12-01,24.0
572045,2017-10-01,,2017-01-01,2018-12-01,24.0
865213,2016-03-01,2016-11-01,2017-01-01,2018-12-01,24.0
890702,2014-08-01,,2017-01-01,2018-12-01,24.0
575030,2017-06-01,,2017-01-01,2018-12-01,24.0
211715,2017-04-01,2017-12-01,2017-01-01,2018-12-01,24.0
554761,2014-06-01,,2017-01-01,2018-12-01,24.0
566165,2013-06-01,,2017-01-01,2018-12-01,24.0
124195,2018-06-01,,2017-01-01,2018-12-01,24.0
400079,2017-03-01,,2017-01-01,2018-12-01,24.0
946172,2014-06-01,2018-05-01,2017-01-01,2018-12-01,24.0
957901,2017-11-01,,2017-01-01,2018-12-01,24.0
995142,2012-09-01,,2017-01-01,2018-12-01,24.0
157879,2015-08-01,,2017-01-01,2018-12-01,24.0
441741,2015-07-01,,2017-01-01,2018-12-01,24.0
177713,2018-02-01,,2018-02-01,2018-12-01,11.0
582690,2016-12-01,,2017-01-01,2018-12-01,24.0
751990,2013-03-01,,2017-01-01,2018-12-01,24.0
743121,2013-02-01,,2017-01-01,2018-12-01,24.0
773805,2017-03-01,,2017-01-01,2018-12-01,24.0
166953,2017-02-01,,2017-01-01,2018-12-01,24.0
235428,2012-10-01,,2017-01-01,2018-12-01,24.0
238556,2013-07-01,,2017-01-01,2018-12-01,24.0
559519,2018-04-01,,2018-02-01,2018-12-01,11.0
839362,2012-06-01,,2017-01-01,2018-12-01,24.0
938719,2018-10-01,,2017-01-01,2018-12-01,24.0
978130,2015-10-01,,2017-01-01,2018-12-01,24.0
707470,2012-06-01,,2017-01-01,2018-12-01,24.0
950445,2014-04-01,,2017-01-01,2018-12-01,24.0
140768,2013-11-01,,2017-01-01,2018-12-01,24.0
857845,2018-12-01,,2017-01-01,2018-12-01,24.0
277607,2018-12-01,,2017-01-01,2018-12-01,24.0
193928,2015-12-01,,2017-01-01,2018-12-01,24.0
755070,2012-04-01,,2017-01-01,2018-12-01,24.0
801338,2014-01-01,,2017-01-01,2018-12-01,24.0
889964,2015-04-01,2015-12-01,2017-01-01,2018-12-01,24.0
274354,2016-06-01,,2017-01-01,2018-12-01,24.0
834571,2014-11-01,,2017-01-01,2018-12-01,24.0
206871,2015-10-01,,2017-01-01,2018-12-01,24.0
242789,2013-10-01,,2017-01-01,2018-12-01,24.0
958791,2015-07-01,,2017-01-01,2018-12-01,24.0
134760,2016-03-01,,2017-01-01,2018-12-01,24.0
874612,2012-10-01,,2017-01-01,2018-12-01,24.0
283290,2015-01-01,,2017-01-01,2018-12-01,24.0
616447,2018-05-01,,2017-01-01,2018-12-01,24.0
653851,2017-10-01,,2017-01-01,2018-12-01,24.0
929980,2013-12-01,,2017-01-01,2018-12-01,24.0
810448,2016-04-01,,2017-01-01,2018-12-01,24.0
959728,2017-09-01,,2017-01-01,2018-12-01,24.0
515444,2018-05-01,,2017-01-01,2018-12-01,24.0
342945,2015-04-01,,2017-01-01,2018-12-01,24.0
194859,2018-04-01,,2018-02-01,2018-12-01,11.0
536186,2014-06-01,,2017-01-01,2018-12-01,24.0
390874,2018-07-01,,2017-01-01,2018-12-01,24.0
509909,2012-12-01,,2017-01-01,2018-12-01,24.0
923560,2013-04-01,,2017-01-01,2018-12-01,24.0
421001,2012-10-01,,2017-01-01,2018-12-01,24.0
917610,2016-08-01,,2017-01-01,2018-12-01,24.0
274431,2018-03-01,,2018-02-01,2018-12-01,11.0
769976,2017-03-01,2017-11-01,2017-01-01,2018-12-01,24.0
837705,2018-06-01,,2017-01-01,2018-12-01,24.0
614164,2013-02-01,,2017-01-01,2018-12-01,24.0
248886,2016-01-01,2016-09-01,2017-01-01,2018-12-01,24.0
944261,2016-09-01,,2017-01-01,2018-12-01,24.0
432564,2017-09-01,2018-05-01,2017-01-01,2018-12-01,24.0
653354,2017-08-01,,2017-01-01,2018-12-01,24.0
750162,2018-01-01,,2017-01-01,2018-12-01,24.0
757047,2017-03-01,,2017-01-01,2018-12-01,24.0
808005,2015-06-01,,2017-01-01,2018-12-01,24.0
515298,2012-05-01,,2017-01-01,2018-12-01,24.0
614246,2012-05-01,,2017-01-01,2018-12-01,24.0
103731,2016-01-01,,2017-01-01,2018-12-01,24.0
453578,2018-07-01,,2017-01-01,2018-12-01,24.0
771035,2012-09-01,,2017-01-01,2018-12-01,24.0
573446,2014-10-01,,2017-01-01,2018-12-01,24.0
893427,2017-10-01,,2017-01-01,2018-12-01,24.0
232609,2013-12-01,,2017-01-01,2018-12-01,24.0
191057,2013-09-01,2018-04-01,2017-01-01,2018-12-01,24.0
844152,2016-04-01,,2017-01-01,2018-12-01,24.0
460929,2016-08-01,,2017-01-01,2018-12-01,24.0
630209,2017-07-01,,2017-01-01,2018-12-01,24.0
219043,2012-12-01,,2017-01-01,2018-12-01,24.0
537711,2017-03-01,,2017-01-01,2018-12-01,24.0
122009,2012-11-01,,2017-01-01,2018-12-01,24.0
453136,2015-11-01,,2017-01-01,2018-12-01,24.0
922188,2015-06-01,,2017-01-01,2018-12-01,24.0
780529,2018-08-01,,2017-01-01,2018-12-01,24.0
721438,2016-05-01,,2017-01-01,2018-12-01,24.0
761015,2015-04-01,,2017-01-01,2018-12-01,24.0
891233,2018-12-01,,2017-01-01,2018-12-01,24.0
671528,2015-10-01,,2017-01-01,2018-12-01,24.0
947778,2016-10-01,2017-06-01,2017-01-01,2018-12-01,24.0
240500,2018-10-01,,2017-01-01,2018-12-01,24.0
377742,2018-04-01,,2018-02-01,2018-12-01,11.0
749801,2014-07-01,,2017-01-01,2018-12-01,24.0
625434,2015-04-01,,2017-01-01,2018-12-01,24.0
505070,2018-08-01,,2017-01-01,2018-12-01,24.0
120554,2013-11-01,,2017-01-01,2018-12-01,24.0
962661,2016-03-01,,2017-01-01,2018-12-01,24.0
622697,2017-07-01,,2017-01-01,2018-12-01,24.0
501856,2016-03-01,,2017-01-01,2018-12-01,24.0
